gene,t_stat,p_value,fdr,cohens_d,mean_ad,mean_control,abs_t_stat,abs_effect_size,mi_score,xgb_gain,elastic_net_coef,mrmr_score,stability_freq,vote_score,vote_count,quality_score
ADAT1,-7.287348540978965,9.247153238676926e-13,2.2789095425983804e-12,-0.5396385355551707,-0.20293957832994472,0.3196121582060376,7.287348540978965,0.5396385355551707,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27315269794479746
AGPAT4,-7.3108673303886444,7.700120494423419e-13,1.9070695447851154e-12,-0.5374321694487352,-0.2021633496822219,0.3183896657016142,7.3108673303886444,0.5374321694487352,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27310174355752126
PRKCQ,-7.237268400429253,1.353485563128488e-12,3.3062015187433774e-12,-0.542581827828134,-0.20397410599833313,0.32124144916810893,7.237268400429253,0.542581827828134,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2730618799387495
TDRD1,-7.15819936477329,2.486620303067699e-12,6.003618104721506e-12,-0.5482669900136481,-0.2059692389024456,0.3243836097000201,7.15819936477329,0.5482669900136481,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27303640459055256
SLC2A11,-7.293771623255891,8.71174403336107e-13,2.1490834700192e-12,-0.5372764350476017,-0.2021085369900101,0.31830334048600356,7.293771623255891,0.5372764350476017,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2729389340812083
JARID2,7.223305770751806,1.497168748578569e-12,3.650714588645256e-12,0.5425306609739785,0.20395613094232218,-0.3212131400206574,7.223305770751806,0.5425306609739785,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2729375431650046
TBL1XR1,-7.0389213020307215,6.165578907894572e-12,1.4582616843529793e-11,-0.5559933669232316,-0.2086740634631398,0.3286434727712231,7.0389213020307215,0.5559933669232316,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2729014464978735
TANC2,-7.296162365255227,8.536849278930484e-13,2.108023074047629e-12,-0.5367288145190349,-0.2019157706736089,0.31799975032916794,7.296162365255227,0.5367288145190349,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2728970296510568
DEK,7.060877582777695,5.200172746940684e-12,1.2337276963920839e-11,0.5540327023435779,0.20798840883240374,-0.32756362645381487,7.060877582777695,0.5540327023435779,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2728651351918695
ZNF696,-7.249660934040211,1.21651667672145e-12,2.976722959146063e-12,-0.5397450576056477,-0.20297703858248048,0.31967115484070174,7.249660934040211,0.5397450576056477,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27284487616992853
SLPI,7.401206353107701,3.8327317629763404e-13,9.597214181200915e-13,0.5281247171470572,0.19888210991526664,-0.31322199889094277,7.401206353107701,0.5281247171470572,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27281146663697836
HSF2,-7.269596766875005,1.0405330472049494e-12,2.556131022434802e-12,-0.5376770477233406,-0.20224953148515531,0.31852539453411216,7.269596766875005,0.5376770477233406,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2727792214940105
SMCHD1,7.183492603865946,2.0141444673467504e-12,4.880596243891215e-12,0.54392749690796,0.2044467235507623,-0.3219857806444096,7.183492603865946,0.54392749690796,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2727582321236651
PTGDR,7.350243220311977,5.613466404809166e-13,1.396162675963127e-12,0.5312147631743576,0.19997267836545182,-0.31493954920273354,7.350243220311977,0.5312147631743576,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27272982144993363
AAK1,-7.297528783402528,8.382163596965389e-13,2.0723897661954804e-12,-0.5351217019027319,-0.20134983695375255,0.31710845401776316,7.297528783402528,0.5351217019027319,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2727260926996189
JUNB,7.261563087487724,1.1036831753013949e-12,2.709262610104088e-12,0.5377982073286657,0.20229216926672794,-0.31859254532599357,7.261563087487724,0.5377982073286657,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2727247869495981
RECK,7.2551404157084525,1.159163834546023e-12,2.840563278321595e-12,0.538244005241838,0.2024490358774647,-0.31883959657357436,7.2551404157084525,0.538244005241838,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27272090031680735
CNGB1,-7.2021274375626545,1.7404059545076233e-12,4.225490594001603e-12,-0.5420915162465719,-0.20380184449762237,0.3209701523098438,7.2021274375626545,0.5420915162465719,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2727078875141465
CEBPZ,7.006896330419639,7.775564628507776e-12,1.8273583837328964e-11,0.5566533837033086,0.20890476295735685,-0.329006804378826,7.006896330419639,0.5566533837033086,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2727045594296893
RYR3,7.260553943250176,1.108592321707449e-12,2.7206442003840784e-12,0.5372796074316466,0.20210965358129504,-0.31830509902001813,7.260553943250176,0.5372796074316466,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27265731791304215
GABRA3,-7.25334526239626,1.1701790838729902e-12,2.8654458871777026e-12,-0.5376116881064836,-0.20222652973897415,0.3184891687875146,7.25334526239626,0.5376116881064836,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27263384302427024
BET1,-7.270487638260924,1.0255493227916942e-12,2.519942833772501e-12,-0.5361992654445809,-0.2017293296027248,0.31770612188303987,7.270487638260924,0.5361992654445809,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2726189371085016
ISLR,7.299652449232444,8.187767095338155e-13,2.0263353180900104e-12,0.5335182335124344,0.20078486196950868,-0.31621866763142237,7.299652449232444,0.5335182335124344,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2725619977441468
SBNO1,-7.199278205384943,1.7637186402408806e-12,4.2800086915254624e-12,-0.5409003926615382,-0.20338323890243198,0.3203108849613266,7.199278205384943,0.5409003926615382,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2725484130791298
TRIM45,-7.27106317183711,1.0163337332161816e-12,2.4979135659272858e-12,-0.5352874428207227,-0.20140821655694316,0.3172003968074513,7.27106317183711,0.5352874428207227,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27252025769579297
SALL2,7.2942599723508765,8.477889292727683e-13,2.0950188915750187e-12,0.5326564491118387,0.20048108234750417,-0.3157402411884003,7.2942599723508765,0.5326564491118387,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2724183407494605
DLL3,-7.274157687963834,9.876897583672666e-13,2.4293079049442305e-12,-0.5341010191070303,-0.20099024135125437,0.31654212226747636,7.274157687963834,0.5341010191070303,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2724117720497504
PLK4,-7.281067084602901,9.366141922074842e-13,2.307094336728258e-12,-0.5334936674591348,-0.20077620371151553,0.31620503162928676,7.281067084602901,0.5334936674591348,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2724014410656227
RERE,7.14739783148271,2.598492879412926e-12,6.264627398410729e-12,0.5430882637057113,0.204152000335427,-0.3215216172530058,7.14739783148271,0.5430882637057113,0.0,0.0,0.0,0.0,0.0,0.0,0,0.272356512472946
CKAP5,-7.276828801305409,9.639842097817913e-13,2.372756201684848e-12,-0.5331247810655622,-0.20064618128545197,0.31600025763423484,7.276828801305409,0.5331247810655622,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2723235651696019
DDO,7.237022852482781,1.3045754188785184e-12,3.187507284168052e-12,0.535924584013274,0.20163260714865883,-0.3175537924431817,7.237022852482781,0.535924584013274,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27230366463735606
WWC1,7.100749791637235,3.698747227657224e-12,8.84032473162039e-12,0.5459052465953822,0.20514091745147103,-0.3230790755681669,7.100749791637235,0.5459052465953822,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27228048246023717
TNKS2,7.14448165520397,2.6410538762558695e-12,6.362625811950238e-12,0.5423457639795193,0.20389117334445556,-0.3211108374623523,7.14448165520397,0.5423457639795193,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27224742454205897
RHOA,7.20301203103567,1.685850531384274e-12,4.0960258407367184e-12,0.5378386259330308,0.20230639273310297,-0.3186149460465568,7.20301203103567,0.5378386259330308,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2722323525851954
NUFIP1,-7.117526950785554,3.2427186130274655e-12,7.77084621287566e-12,-0.544174067398125,-0.2045332974956829,0.3221221270663749,7.117526950785554,0.544174067398125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27222627188963705
PLEKHA1,-7.129401210660159,2.95604998034445e-12,7.1060536738482545e-12,-0.5430317767353963,-0.20413215993086262,0.3214903703440712,7.129401210660159,0.5430317767353963,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27219732790838835
SF3A1,-7.088625331009354,4.028146699132529e-12,9.60232438596651e-12,-0.5456895808261649,-0.20506524261729808,0.322959894296232,7.088625331009354,0.5456895808261649,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27215306562349567
WDR70,-7.438974035935124,2.85221268770261e-13,7.203424806669979e-13,-0.5193413953119496,-0.1957757168979479,0.3083297004803953,7.438974035935124,0.5193413953119496,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2721344557315135
MRPL12,-7.086430254917689,4.0799646811681665e-12,9.721204937393046e-12,-0.5452509740236262,-0.20491132180560048,0.3227174824255462,7.086430254917689,0.5452509740236262,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2720846151407653
CAMTA2,-7.134985958538076,2.814526348728106e-12,6.770736921343752e-12,-0.5416206114734474,-0.20363637241660357,0.3207095481961846,7.134985958538076,0.5416206114734474,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27208445502615664
MYBBP1A,-7.369636256327831,4.748601678246407e-13,1.186377806021962e-12,-0.5240701453809407,-0.19744932273546167,0.3109654838900006,7.369636256327831,0.5240701453809407,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27208295710209673
ABCB6,7.141023957201389,2.6860632213493097e-12,6.469497348524966e-12,0.5410844834914905,0.20344794711846603,-0.32041279476496887,7.141023957201389,0.5410844834914905,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2720748165612611
TOR1AIP1,7.09877090583226,3.708604619357628e-12,8.857521585500953e-12,0.5441592147573088,0.20452808276944287,-0.3221139143267941,7.09877090583226,0.5441592147573088,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2720653695999467
PRTN3,-7.090274181926804,3.9431976810558715e-12,9.404314469442928e-12,-0.5442463436115961,-0.20455867309774095,0.3221620914291987,7.090274181926804,0.5442463436115961,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27200313916901553
DERA,7.156695502758817,2.373278690748162e-12,5.734130867188914e-12,0.5392672390022362,0.2028089944679299,-0.3194064999982758,7.156695502758817,0.5392672390022362,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27200144540555093
MAPK14,-7.056862682458463,5.08641756555896e-12,1.2073135248952195e-11,-0.5466747765158313,-0.2054108888954575,0.32350425707577557,7.056862682458463,0.5466747765158313,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27199533922657876
MMRN1,7.275295555621062,9.60727631124325e-13,2.365323750925478e-12,0.5301621125199127,0.19960130117179084,-0.3143546624726456,7.275295555621062,0.5301621125199127,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2719740494274079
BST1,7.249355116387983,1.1681854130440565e-12,2.8619682394680234e-12,0.5318785157323841,0.20020678010282872,-0.3153082390469644,7.249355116387983,0.5318785157323841,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2719487969710528
BAAT,-7.291115210476042,8.486595456311786e-13,2.0966512190457414e-12,-0.5279723642874331,-0.19882830919132746,0.31313726743721215,7.291115210476042,0.5279723642874331,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27185962649425816
RCN3,7.208710907556816,1.5811915634423935e-12,3.850176383195542e-12,0.5337523268108252,0.20086736389010065,-0.3163486009697749,7.208710907556816,0.5337523268108252,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27181660634438964
PADI2,7.212176842366927,1.539439794560137e-12,3.749426205345224e-12,0.5334188917996556,0.20074984870756254,-0.3161635247937943,7.212176842366927,0.5334188917996556,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27180815618241416
ECM1,-7.1838130701236595,1.9077581157206956e-12,4.625050705127098e-12,-0.5352982902527187,-0.2014120372716164,0.3172064141002478,7.1838130701236595,0.5352982902527187,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27178084569239913
GPR157,7.278788456785942,9.276328909821767e-13,2.2855353949378196e-12,0.5280119560140744,0.19884229058984695,-0.3131592869219876,7.278788456785942,0.5280119560140744,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2717594846335834
USP33,-7.1741111948263265,2.050409014025869e-12,4.966059783788449e-12,-0.5357121563845382,-0.20155779934231907,0.3174359766645632,7.1741111948263265,0.5357121563845382,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27174549591264396
SEPHS1,-6.818880475436426,3.005343815786867e-11,6.870438988861365e-11,-0.562078280292773,-0.2107988178436524,0.33198977583738604,6.818880475436426,0.562078280292773,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27172470105570734
ATF2,-7.1109926537762185,3.2933377292842754e-12,7.8902553710961e-12,-0.5392540304854616,-0.20280434875107053,0.31939918339889595,7.1109926537762185,0.5392540304854616,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27161198524844554
RNF8,-7.206762660968848,1.588710959596493e-12,3.866599387401267e-12,-0.5320254941875819,-0.20025861108524434,0.3153898683293735,7.206762660968848,0.5320254941875819,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2716039342228166
NDUFA10,-7.184665078877155,1.8781410705183085e-12,4.5543552052583185e-12,-0.5336014851007924,-0.2008142032661382,0.3162648776177601,7.184665078877155,0.5336014851007924,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2715953547559169
GANAB,-7.203320887808492,1.629471708707545e-12,3.962903782799709e-12,-0.532136518515337,-0.20029776128315555,0.3154515264807899,7.203320887808492,0.532136518515337,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27158732804293734
SERPIND1,7.257158198491347,1.0841504237805114e-12,2.6619693431127394e-12,0.5280638120428858,0.19886060270041644,-0.31318812690100317,7.257158198491347,0.5280638120428858,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2715817606558223
RSAD2,-7.304374296635414,7.590356377300806e-13,1.8803511293581368e-12,-0.5239970289544853,-0.1974234663775328,0.31092476237855526,7.304374296635414,0.5239970289544853,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2715206602482434
DDX51,-7.212826008026402,1.5107635419327603e-12,3.682278610996552e-12,-0.5307373581892946,-0.1998042661759067,0.3146743146742464,7.212826008026402,0.5307373581892946,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2715090977331084
TNMD,-7.161908524155077,2.2101311355348897e-12,5.347713663945148e-12,-0.5335017720126589,-0.20077906015413077,0.31620953027758586,7.161908524155077,0.5335017720126589,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2713908546858652
MIER2,7.097681070387941,3.599907851852418e-12,8.612339470119603e-12,0.5382642420313736,0.20245615616770252,-0.3188508104104557,7.097681070387941,0.5382642420313736,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2713865662379128
MYCN,-7.049026398187262,5.2108369549973445e-12,1.2359639650149356e-11,-0.5418997709961771,-0.2037344701901729,0.3208640436444514,7.049026398187262,0.5418997709961771,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2713864730354125
CALB2,-7.116236334223992,3.1249159098939413e-12,7.497544638618132e-12,-0.5368078131493728,-0.2019435810919908,0.31804354931561307,7.116236334223992,0.5368078131493728,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27137865573695497
PIN4,-7.104378185014801,3.418627418033521e-12,8.186497183155608e-12,-0.5376418688115818,-0.20223715117986604,0.31850589663170303,7.104378185014801,0.5376418688115818,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27137272709275373
EXO1,-6.962619640171421,1.0015664763088971e-11,2.3449765423502467e-11,-0.5481582813716228,-0.20593112779007353,0.3243235880178174,6.962619640171421,0.5481582813716228,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27136383060268887
LAMA2,7.161495560076206,2.212457120180659e-12,5.3520442357060495e-12,0.5331616095564886,0.20065916309651788,-0.3160207028558386,7.161495560076206,0.5331616095564886,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27134871342743627
SNORA64,-7.165709181781583,2.141817172072618e-12,5.186190488708588e-12,-0.5327590706260505,-0.20051726140327705,0.31579722004975463,7.165709181781583,0.5327590706260505,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2713387613553721
THBS1,7.160210273175287,2.224845242341053e-12,5.380707623892912e-12,0.5325107515666901,0.20042971463011713,-0.3156593415080575,7.160210273175287,0.5325107515666901,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27126387838850463
POU1F1,7.231798357381641,1.294359645371906e-12,3.163321160738735e-12,0.5269916553516318,0.1984819197491425,-0.3125917342390683,7.231798357381641,0.5269916553516318,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27124471163271024
CRYBA2,-7.1423207580825165,2.5394202027942086e-12,6.128131780485734e-12,-0.5332495148697708,-0.20069014847617345,0.3160695021297247,7.1423207580825165,0.5332495148697708,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27119592768138645
TLR3,7.204714922523658,1.5830106791661807e-12,3.853665753355524e-12,0.5284581968129858,0.19899986225144792,-0.3134074485632555,7.204714922523658,0.5284581968129858,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27118137723439784
AHSG,-7.213458132857859,1.4812746418274185e-12,3.6139335614958356e-12,-0.5276957388346987,-0.19873061638187653,0.3129834097721495,7.213458132857859,0.5276957388346987,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27116899602724664
KIAA0907,7.115355746984303,3.1054290027338794e-12,7.454373948120935e-12,0.5347032539484996,0.20120242990536857,-0.3168763007568891,7.115355746984303,0.5347032539484996,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27113214445549866
BMP5,7.2849462888437575,8.659615047003256e-13,2.1372803606364862e-12,0.5219782653098001,0.19670930338254028,-0.3098000178707591,7.2849462888437575,0.5219782653098001,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2711264492766864
GRB10,-7.134329921535692,2.6877249477965595e-12,6.4719379261658525e-12,-0.5331784511546402,-0.20066509959693574,0.31603005232688347,7.134329921535692,0.5331784511546402,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2711200240609152
RPL27A,6.962470066287305,9.861182182829838e-12,2.309349117006678e-11,0.5457213693681514,0.20507639725342552,-0.32297746187647397,6.962470066287305,0.5457213693681514,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27108577601989736
IL32,7.212989039109097,1.4795489797055762e-12,3.610605957565124e-12,0.5267494182221049,0.19839634235530815,-0.31245695729825373,7.212989039109097,0.5267494182221049,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2710575307497164
MAT1A,7.264030120839944,1.007982764394986e-12,2.4779990077404815e-12,0.5225439301546657,0.19690946542527388,-0.31011525565234677,7.264030120839944,0.5225439301546657,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27101314552531475
RANBP17,-7.119652912788442,2.9827306857013868e-12,7.168464958821465e-12,-0.5330498783712293,-0.20061977803126552,0.3159586748088194,7.119652912788442,0.5330498783712293,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27098083132492345
FGFR3,7.140792522977843,2.537533210030822e-12,6.125059001044168e-12,0.531164615488624,0.19995498931670266,-0.3149116904918114,7.140792522977843,0.531164615488624,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27094615164666
AVPR2,7.143574372680745,2.4794602214646767e-12,5.987779450868361e-12,0.5305683408449945,0.19974463577350307,-0.31458040198475157,7.143574372680745,0.5305683408449945,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2709020410881188
STX2,7.097758604744947,3.504247254965801e-12,8.387504041202315e-12,0.5338959495424724,0.20091797769281702,-0.3164283133001813,7.097758604744947,0.5338959495424724,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2708910729890779
OLFML1,7.291062915042467,8.214478082695927e-13,2.031938184470584e-12,0.519369267109513,0.1957855894320984,-0.3083452488617019,7.291062915042467,0.519369267109513,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27088204130216376
HIST1H2AE,7.1867973203013245,1.784094332815201e-12,4.328401928981167e-12,0.5266852007826759,0.19837365442778943,-0.3124212257887123,7.1867973203013245,0.5266852007826759,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27082790204211077
WHSC1,-7.060603196862394,4.624818520242877e-12,1.0998406874087241e-11,-0.5360511171301511,-0.20167716392314186,0.31762396548173993,7.060603196862394,0.5360511171301511,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2708204544325528
GRINA,-7.105297329569187,3.2963484248125326e-12,7.895573224874943e-12,-0.532623500855286,-0.20046946620999884,0.3157219467836923,7.105297329569187,0.532623500855286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2708105423758113
GRIA3,-7.267805801564993,9.734512693240969e-13,2.3954677315394007e-12,-0.5204500138078281,-0.1961683292006303,0.3089480306574383,7.267805801564993,0.5204500138078281,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27080736894270147
MAPKAPK5,-7.109850850286096,3.1841101115614997e-12,7.634062700815595e-12,-0.5322451932170992,-0.20033608143955192,0.31551187738912223,7.109850850286096,0.5322451932170992,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2708062278149186
CDC42EP1,7.159279351762125,2.1914612142179785e-12,5.305111418653807e-12,0.52845785541214,0.19899974170923307,-0.31340725871977293,7.159279351762125,0.52845785541214,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2707956473839065
ANXA13,7.130214884596729,2.7270239178980705e-12,6.564984496994848e-12,0.5305235555310668,0.19972883462751942,-0.3145555165562308,7.130214884596729,0.5305235555310668,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2707835490472949
CRYBB2,-7.016000551258434,6.43415342097908e-12,1.5196234097205914e-11,-0.5382597906842138,-0.20245458997096633,0.31884834378702603,7.016000551258434,0.5382597906842138,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27069269537440394
RBM15,7.048072623201411,5.0493760456840646e-12,1.1988064298756576e-11,0.5358596858562266,0.2016097534339395,-0.3175177998332389,7.048072623201411,0.5358596858562266,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27069234276308407
THOC1,7.073064422232833,4.175582767516099e-12,9.944283369739485e-12,0.5338041237994797,0.20088561786375492,-0.3163773493882086,7.073064422232833,0.5338041237994797,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27067102073247074
LRFN3,-7.045254118363129,5.139905476000592e-12,1.2197193665231078e-11,-0.535496695884943,-0.20148191767373358,0.3173164696464393,7.045254118363129,0.535496695884943,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27062718872412256
EFNA3,-7.206259045180445,1.5283317531254262e-12,3.72418926463498e-12,-0.5233157478992273,-0.19718251120234276,0.31054527896675443,7.206259045180445,0.5233157478992273,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27061040466187936
SNCG,-7.194661488313543,1.6666739803549446e-12,4.0504195271299494e-12,-0.5241717089630908,-0.1974852378347741,0.3110220470429185,7.194661488313543,0.5241717089630908,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27060917613956614
CSPG5,-7.017498709493129,6.321856567345199e-12,1.494161742805409e-11,-0.5371530038547292,-0.20206509164219782,0.3182349178476469,7.017498709493129,0.5371530038547292,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2705797038209281
KRT6B,-6.994339238572291,7.528038557544116e-12,1.7700200905264504e-11,-0.5388675263347222,-0.2026683972146227,0.3191850715714597,6.994339238572291,0.5388675263347222,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2705778446872757
ENO3,-6.9770240111783375,8.576988925603217e-12,2.0128597805418693e-11,-0.5401505886974984,-0.2031196371731328,0.3198957351995011,6.9770240111783375,0.5401505886974984,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27057659054458927
EGF,7.322726580715913,6.465454009183034e-13,1.6044678385294845e-12,0.5142230748977451,0.19396112181604652,-0.3054718712921719,7.322726580715913,0.5142230748977451,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27056632075158416
HSPA14,-7.247586090556513,1.1214828551175752e-12,2.7509266102060746e-12,-0.5197013126922362,-0.1959031966874872,0.30853047004440853,7.247586090556513,0.5197013126922362,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27055069132497217
GPR19,-7.17430337431985,1.9361507698260253e-12,4.692744252946469e-12,-0.5251416981146548,-0.1978281825410423,0.31156215508206203,7.17430337431985,0.5251416981146548,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27054653279243435
CCDC25,-7.086617726958975,3.745130519278588e-12,8.942619070076455e-12,-0.5316880895005062,-0.20013962351489095,0.3152024732708421,7.086617726958975,0.5316880895005062,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27054573176748015
CAMTA1,6.925656839938529,1.259173164198953e-11,2.935032076569301e-11,0.5436325126019487,0.20434314073429938,-0.32182264673137334,6.925656839938529,0.5436325126019487,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2705360251332623
VPS28,-7.136100458304983,2.5780482874812064e-12,6.218342183989831e-12,-0.5278861634537285,-0.1987978676034627,0.3130893245880268,7.136100458304983,0.5278861634537285,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2705339547451485
PLCXD1,-7.115348377543773,3.013766192111441e-12,7.241309668624046e-12,-0.5294244902946112,-0.19934098388410293,0.31394468542025883,7.115348377543773,0.5294244902946112,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27053251900697856
HSPG2,7.263205247979917,9.98473295076624e-13,2.4552259074057116e-12,0.5183141663016515,0.19541179282151813,-0.30775655176071676,7.263205247979917,0.5183141663016515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27052572607620334
PDIA4,7.075718900938908,4.0548738331508195e-12,9.663728684020613e-12,0.5320273431553677,0.2002592630942546,-0.31539089518677144,7.075718900938908,0.5320273431553677,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2704917468775045
ZC3H7B,7.21870622775152,1.3855329957967629e-12,3.3828289704127914e-12,0.521126107507236,0.19640769015988882,-0.3093250033180175,7.21870622775152,0.521126107507236,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27046736591263787
ACADS,7.088658790555986,3.672655984117887e-12,8.782170430637429e-12,0.5308105323423068,0.1998300813751416,-0.31471497136433363,7.088658790555986,0.5308105323423068,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2704633847461791
KLHL24,7.199688777463233,1.5954861034500735e-12,3.882142076678494e-12,0.5224280944811044,0.19686847988806142,-0.3100507070014054,7.199688777463233,0.5224280944811044,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27045381149102904
BCL2L1,7.009751847368012,6.641793599012178e-12,1.567921994128206e-11,0.5362893056718246,0.2017610330283482,-0.31775605201677526,7.009751847368012,0.5362893056718246,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27041584367728005
HTR1F,-7.054726759162682,4.728793400751664e-12,1.1237639745929133e-11,-0.5328227039283474,-0.20053969456042792,0.3158325503181642,7.054726759162682,0.5328227039283474,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2704038871071486
RAB11FIP5,-7.036993313459362,5.395325239718838e-12,1.2794188932676104e-11,-0.533845246342688,-0.20090010977502848,0.3164001728860908,7.036993313459362,0.533845246342688,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2703694929141701
RHOH,7.110428088367798,3.1030862213258363e-12,7.450542115721233e-12,0.528353240489663,0.19896280346293163,-0.3133490841994584,7.110428088367798,0.528353240489663,0.0,0.0,0.0,0.0,0.0,0.0,0,0.27036907917738184
