mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,param_degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,kernel_rank,c_rank,degree_rank,gamma_rank,original_rank
0.006522242228190104,0.0013456025849401595,0.0030801932017008463,0.00038207932745909224,10.0,0.002,rbf,,"{'C': 10, 'gamma': 0.002, 'kernel': 'rbf'}",0.9259687680740312,0.9356082513977251,0.9316091954022988,0.9381226053639846,0.9155945419103314,0.926354347406979,0.9290534027376133,0.9385057471264368,0.9450191570881226,0.9138401559454192,0.9194139194139195,0.9444765760555234,0.9296934865900383,0.9413793103448277,0.9270955165692008,0.9307823320950968,0.009478084722989152,22,0,10.0,3.0,0.002,22
0.005161635080973307,0.0011367809014649142,0.0019297122955322266,0.00038817883761071883,2.0,scale,poly,3.0,"{'C': 2, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9140158087526508,0.9352226720647774,0.9266283524904214,0.9379310344827587,0.9241715399610136,0.923076923076923,0.9284750337381916,0.9457854406130268,0.9411877394636016,0.916569200779727,0.9265471370734528,0.9261615577405052,0.9379310344827585,0.9436781609195403,0.9163742690058481,0.9295837269763464,0.009851253931449448,34,1,2.0,3.0,0.00075,34
0.006828578313191732,0.0013999991771608223,0.003239568074544271,0.00040015341193770605,2.0,scale,rbf,,"{'C': 2, 'gamma': 'scale', 'kernel': 'rbf'}",0.9246192404087141,0.9354154617312512,0.9312260536398467,0.9373563218390805,0.92046783625731,0.9236552920763448,0.9402352033930982,0.9406130268199234,0.9344827586206896,0.9181286549707601,0.9219201850780798,0.9356082513977252,0.9095785440613027,0.9461685823754791,0.939766081871345,0.9306160996360634,0.009960967530157173,26,0,2.0,3.0,0.00075,26
0.007145611445109049,0.0011907778412229848,0.0034906546274820964,0.0003736951732972231,0.5,0.01,rbf,,"{'C': 0.5, 'gamma': 0.01, 'kernel': 'rbf'}",0.9257759784075573,0.9417775207248892,0.9264367816091954,0.9436781609195403,0.9259259259259259,0.9290534027376133,0.9394640447272027,0.939463601532567,0.9519157088122605,0.9113060428849903,0.9211490264121843,0.9423558897243108,0.9266283524904215,0.9452107279693487,0.9337231968810916,0.9335909574506065,0.01057325201502299,6,0,0.5,3.0,0.01,6
0.007241058349609375,0.00016669777850304718,0.0027376810709635415,8.077503547773662e-05,1.0,scale,poly,3.0,"{'C': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9172932330827068,0.9319452477347214,0.9235632183908046,0.9471264367816092,0.9263157894736842,0.9221129747445537,0.9327164064006169,0.9409961685823754,0.9490421455938698,0.9130604288499025,0.9251976094081358,0.9305957200694043,0.9362068965517242,0.9417624521072797,0.9165692007797271,0.9303002619034078,0.010748491806286814,27,1,1.0,3.0,0.00075,27
0.007474056879679362,0.0005099605940291017,0.003448152542114258,7.422083333935948e-05,5.0,0.002,rbf,,"{'C': 5, 'gamma': 0.002, 'kernel': 'rbf'}",0.9234625024098708,0.9363794100636206,0.9293103448275862,0.945977011494253,0.9216374269005848,0.9315596684017737,0.9338731443994601,0.9417624521072797,0.9519157088122605,0.9136452241715398,0.9205706574127628,0.9464044727202622,0.9277777777777778,0.9436781609195403,0.9267056530214426,0.9329773076960011,0.010772223121027415,10,0,5.0,3.0,0.002,10
0.00632475217183431,0.0012466401380500395,0.002998606363932292,0.00039202701800455453,20.0,0.001,rbf,,"{'C': 20, 'gamma': 0.001, 'kernel': 'rbf'}",0.9215346057451321,0.9340659340659342,0.9316091954022989,0.9375478927203066,0.913840155945419,0.9253903990746096,0.9242336610757663,0.9377394636015326,0.9492337164750957,0.9120857699805068,0.9182571814150762,0.9458261037208405,0.9273946360153258,0.9409961685823756,0.9235867446393762,0.929556108563973,0.010857828466762896,35,0,20.0,3.0,0.001,35
0.0068511168162028,0.0012595936797916596,0.0033626238505045573,0.0003844423982499454,1.0,0.005,rbf,,"{'C': 1, 'gamma': 0.005, 'kernel': 'rbf'}",0.9259687680740313,0.9411991517254676,0.9275862068965518,0.9452107279693487,0.9269005847953216,0.9300173510699825,0.9371505687295161,0.9386973180076628,0.9555555555555555,0.9111111111111111,0.9211490264121843,0.9438982070561017,0.9277777777777778,0.9450191570881227,0.9333333333333333,0.9340383230401378,0.010935036124951236,1,0,1.0,3.0,0.005,1
0.00720521608988444,0.00015978959183225188,0.002752542495727539,8.342997069311245e-05,0.5,scale,poly,3.0,"{'C': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9209562367457104,0.9296317717370348,0.9197318007662836,0.9434865900383141,0.9296296296296297,0.9197994987468673,0.9342587237324079,0.9390804597701149,0.9521072796934866,0.9079922027290449,0.9253903990746095,0.9331019857335646,0.9329501915708813,0.9411877394636016,0.917738791423002,0.9298028867236369,0.011140309444479827,31,1,0.5,3.0,0.00075,31
0.006855694452921549,0.001246757996624179,0.003311713536580404,0.00036402060828556726,1.0,scale,rbf,,"{'C': 1, 'gamma': 'scale', 'kernel': 'rbf'}",0.9234625024098708,0.9383073067283595,0.9310344827586208,0.9369731800766284,0.9194931773879143,0.9253903990746096,0.9410063620589937,0.9371647509578543,0.9348659003831419,0.9146198830409358,0.9180643917486023,0.9383073067283594,0.907088122605364,0.9486590038314177,0.9382066276803119,0.9301762264980659,0.01118705067921112,29,0,1.0,3.0,0.00075,29
0.008027362823486327,0.0001951055669167118,0.0026042938232421877,5.677701731364108e-05,5.0,scale,poly,3.0,"{'C': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9041835357624831,0.9385000963948332,0.9214559386973181,0.9318007662835249,0.9253411306042885,0.9215346057451321,0.9238480817428185,0.9457854406130268,0.9398467432950193,0.9202729044834308,0.9238480817428186,0.9115095430884905,0.9348659003831418,0.9411877394636016,0.9175438596491228,0.9267682911966034,0.011296123367211327,44,1,5.0,3.0,0.00075,44
0.007191260655721028,0.0012962386531409791,0.003630256652832031,0.00042142644675725324,0.5,scale,rbf,,"{'C': 0.5, 'gamma': 'scale', 'kernel': 'rbf'}",0.9211490264121842,0.938885675727781,0.925095785440613,0.9358237547892719,0.9255360623781677,0.9271255060728745,0.93734335839599,0.9346743295019158,0.9367816091954023,0.9128654970760235,0.9140158087526509,0.9354154617312512,0.9065134099616857,0.9492337164750959,0.9389863547758285,0.9292963571124491,0.011368121430829731,38,0,0.5,3.0,0.00075,38
0.007485882441202799,0.00014685938010361953,0.0034247398376464843,5.820401263406884e-05,10.0,0.001,rbf,,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",0.9221129747445537,0.9354154617312512,0.9287356321839081,0.9448275862068966,0.917933723196881,0.9304029304029304,0.9290534027376133,0.9415708812260536,0.9526819923371647,0.9120857699805068,0.9197994987468672,0.9487179487179488,0.9270114942528735,0.9417624521072797,0.9249512670565302,0.9318042010419507,0.011568002802200082,17,0,10.0,3.0,0.001,17
0.007101583480834961,0.0009433294226750234,0.003402233123779297,0.0003028953679797898,5.0,0.001,rbf,,"{'C': 5, 'gamma': 0.001, 'kernel': 'rbf'}",0.923269712743397,0.9406207827260459,0.9275862068965518,0.9452107279693487,0.9237816764132554,0.9313668787352998,0.9346443030653557,0.9417624521072797,0.9557471264367816,0.9101364522417154,0.9213418160786582,0.948139579718527,0.9277777777777778,0.9448275862068966,0.9292397660818714,0.9336968563465841,0.011768905524661932,5,0,5.0,3.0,0.001,5
0.007463137308756511,0.0003458766045907824,0.0033899466196695965,0.00018198423906642188,20.0,0.0005,rbf,,"{'C': 20, 'gamma': 0.0005, 'kernel': 'rbf'}",0.9207634470792365,0.9356082513977251,0.928544061302682,0.9436781609195403,0.9161793372319688,0.9294389820705611,0.9282822440717178,0.9404214559386974,0.9530651340996168,0.9118908382066276,0.9199922884133411,0.9492963177173702,0.9268199233716475,0.9415708812260536,0.9233918128654971,0.9312628757274856,0.011846374798271803,19,0,20.0,3.0,0.0005,19
0.007607905069986979,0.0016718576227863315,0.0032369613647460936,0.00040392945940682126,5.0,scale,rbf,,"{'C': 5, 'gamma': 'scale', 'kernel': 'rbf'}",0.9327164064006169,0.9265471370734529,0.9295019157088121,0.9350574712643678,0.9167641325536063,0.9064970117601696,0.9388856757277809,0.939080459770115,0.9268199233716475,0.9105263157894737,0.9211490264121842,0.9267399267399267,0.9101532567049808,0.9448275862068966,0.9440545808966863,0.9272880550920478,0.011869802103048454,42,0,5.0,3.0,0.00075,42
